Potential applied (V)	WE(1).Current (A)	WE(1).Charge (C)	Time (s)	External(1).External 1 (V)	External(1).External 2 (V)
0.497589111328125	5.169677734375E-05	0	265.741648329067	-1.62811279296875	6.9158935546875
0.495147705078125	4.949951171875E-05	2.47060620495176E-06	265.790476328944	-1.629638671875	6.915283203125
0.492706298828125	4.85931396484375E-05	4.86544013256207E-06	265.83930432882	-1.6302490234375	6.91650390625
0.490264892578125	4.69146728515625E-05	7.19716763342149E-06	265.888132328697	-1.6278076171875	6.9158935546875
0.487823486328125	4.5697021484375E-05	9.45818919717567E-06	265.936960328574	-1.62750244140625	6.9158935546875
0.485382080078125	4.45587158203125E-05	1.16616929517477E-05	265.98578832845	-1.62750244140625	6.9158935546875
0.482940673828125	4.295654296875E-05	1.37982906380785E-05	266.034616328327	-1.627197265625	6.91650390625
0.480499267578125	4.23187255859375E-05	1.58802013174864E-05	266.083444328204	-1.62628173828125	6.91558837890625
0.478057861328125	4.05120849609375E-05	1.79024318640586E-05	266.132272328081	-1.6253662109375	6.91650390625
0.475616455078125	4.00909423828125E-05	1.98702746274648E-05	266.181100327957	-1.624755859375	6.915283203125
0.473175048828125	3.83819580078125E-05	2.17861124838237E-05	266.229928327834	-1.62506103515625	6.91619873046875
0.470733642578125	3.7811279296875E-05	2.36462929024128E-05	266.278756327711	-1.6253662109375	6.91619873046875
0.468292236328125	3.65234375E-05	2.54611004493199E-05	266.327584327587	-1.6278076171875	6.91558837890625
0.465850830078125	3.5589599609375E-05	2.72216693701921E-05	266.376412327464	-1.62750244140625	6.9171142578125
0.463409423828125	3.4832763671875E-05	2.89409599645296E-05	266.425240327341	-1.6278076171875	6.91558837890625
0.460968017578125	3.34686279296875E-05	3.06084693875164E-05	266.474068327218	-1.6278076171875	6.9171142578125
0.458526611328125	3.3160400390625E-05	3.22351515933406E-05	266.522896327094	-1.62017822265625	6.9158935546875
0.456085205078125	3.1597900390625E-05	3.38161589752417E-05	266.571724326971	-1.619873046875	6.91680908203125
0.453643798828125	3.14422607421875E-05	3.53552240994759E-05	266.620552326848	-1.62017822265625	6.91650390625
0.451202392578125	2.9998779296875E-05	3.68552464351524E-05	266.669380326725	-1.619873046875	6.9158935546875
0.448760986328125	2.96142578125E-05	3.83106380468234E-05	266.718208326601	-1.6204833984375	6.91650390625
0.446319580078125	2.8643798828125E-05	3.97329495172016E-05	266.767036326478	-1.619873046875	6.9158935546875
0.443878173828125	2.786865234375E-05	4.11126457038336E-05	266.815864326355	-1.61956787109375	6.9171142578125
0.441436767578125	2.7386474609375E-05	4.24616446252912E-05	266.864692326231	-1.6192626953125	6.9158935546875
0.438995361328125	2.61993408203125E-05	4.37698872701731E-05	266.913520326108	-1.62017822265625	6.91619873046875
0.436553955078125	2.61444091796875E-05	4.50478073616978E-05	266.962348325985	-1.62017822265625	6.91650390625
0.434112548828125	2.4774169921875E-05	4.62909338239115E-05	267.011176325862	-1.619873046875	6.91650390625
0.431671142578125	2.4774169921875E-05	4.75006054330152E-05	267.060004325738	-1.619873046875	6.91558837890625
0.429229736328125	2.35931396484375E-05	4.86814460600726E-05	267.108832325615	-1.619873046875	6.91650390625
0.426788330078125	2.33367919921875E-05	4.98271947435569E-05	267.157660325492	-1.619873046875	6.9158935546875
0.424346923828125	2.259521484375E-05	5.09485762449913E-05	267.206488325368	-1.61956787109375	6.91558837890625
0.421905517578125	2.19207763671875E-05	5.20353896718007E-05	267.255316325245	-1.619873046875	6.91650390625
0.419464111328125	2.16583251953125E-05	5.30993311258499E-05	267.304144325122	-1.6180419921875	6.91558837890625
0.417022705078125	2.06085205078125E-05	5.4131232900545E-05	267.352972324999	-1.617431640625	6.9171142578125
0.414581298828125	2.07122802734375E-05	5.51400407857727E-05	267.401800324875	-1.617431640625	6.91619873046875
0.412139892578125	1.95098876953125E-05	5.6122022215277E-05	267.450628324752	-1.617431640625	6.91619873046875
0.409698486328125	1.9635009765625E-05	5.70777083339635E-05	267.499456324629	-1.6204833984375	6.9158935546875
0.407257080078125	1.86431884765625E-05	5.80122323299292E-05	267.548284324506	-1.62017822265625	6.9158935546875
0.404815673828125	1.84722900390625E-05	5.89183691772632E-05	267.597112324382	-1.619873046875	6.91650390625
0.402374267578125	1.793212890625E-05	5.98071455897298E-05	267.645940324259	-1.62078857421875	6.915283203125
0.399932861328125	1.73126220703125E-05	6.06676112511195E-05	267.694768324136	-1.61956787109375	6.9171142578125
0.397491455078125	1.72515869140625E-05	6.15114622632973E-05	267.743596324012	-1.61773681640625	6.91650390625
0.395050048828125	1.6290283203125E-05	6.23303567408584E-05	267.792424323889	-1.61712646484375	6.91680908203125
0.392608642578125	1.65252685546875E-05	6.31315124337561E-05	267.841252323766	-1.61956787109375	6.91558837890625
0.390167236328125	1.544189453125E-05	6.39119607512839E-05	267.890080323643	-1.62017822265625	6.91619873046875
0.387725830078125	1.56280517578125E-05	6.46705011604354E-05	267.938908323519	-1.6204833984375	6.91650390625
0.385284423828125	1.480712890625E-05	6.54135437798686E-05	267.987736323396	-1.6204833984375	6.91619873046875
0.382843017578125	1.46636962890625E-05	6.613304867642E-05	268.036564323273	-1.61773681640625	6.9171142578125
0.380401611328125	1.431884765625E-05	6.68406282784417E-05	268.085392323149	-1.617431640625	6.91558837890625
0.377960205078125	1.37237548828125E-05	6.75252595101483E-05	268.134220323026	-1.617431640625	6.91680908203125
0.375518798828125	1.37969970703125E-05	6.81971505400725E-05	268.183048322903	-1.61773681640625	6.91619873046875
0.373077392578125	1.28753662109375E-05	6.8848326918669E-05	268.23187632278	-1.617431640625	6.91650390625
0.370635986328125	1.3232421875E-05	6.94857226335444E-05	268.280704322656	-1.61712646484375	6.9158935546875
0.368194580078125	1.22344970703125E-05	7.01074750395492E-05	268.329532322533	-1.614990234375	6.91680908203125
0.365753173828125	1.2469482421875E-05	7.07105937181041E-05	268.37836032241	-1.61529541015625	6.91650390625
0.363311767578125	1.1810302734375E-05	7.1303358708974E-05	268.427188322287	-1.61712646484375	6.91650390625
0.360870361328125	1.1663818359375E-05	7.18764567864127E-05	268.476016322163	-1.6168212890625	6.91680908203125
0.358428955078125	1.14593505859375E-05	7.24409910617396E-05	268.52484432204	-1.62017822265625	6.9158935546875
0.355987548828125	1.0882568359375E-05	7.29864405002445E-05	268.573672321917	-1.6204833984375	6.91650390625
0.353546142578125	1.1083984375E-05	7.35227367840707E-05	268.622500321793	-1.6180419921875	6.91558837890625
0.351104736328125	1.0211181640625E-05	7.40426330594346E-05	268.67132832167	-1.617431640625	6.91619873046875
0.348663330078125	1.06170654296875E-05	7.45511351851746E-05	268.720156321547	-1.614990234375	6.9158935546875
0.346221923828125	9.72900390625E-06	7.50478648114949E-05	268.768984321424	-1.614990234375	6.91650390625
0.343780517578125	9.9853515625E-06	7.55291694076732E-05	268.8178123213	-1.61956787109375	6.91619873046875
0.341339111328125	9.429931640625E-06	7.60031762183644E-05	268.866640321177	-1.62017822265625	6.91619873046875
0.338897705078125	9.2864990234375E-06	7.64601209084503E-05	268.915468321054	-1.62017822265625	6.91680908203125
0.336456298828125	9.19189453125E-06	7.69112521084026E-05	268.96429632093	-1.619873046875	6.91650390625
0.334014892578125	8.6151123046875E-06	7.734599057585E-05	269.013124320807	-1.614990234375	6.9171142578125
0.331573486328125	8.9263916015625E-06	7.77742461650632E-05	269.061952320684	-1.614990234375	6.915283203125
0.329132080078125	8.0657958984375E-06	7.81890994403511E-05	269.110780320561	-1.617431640625	6.91741943359375
0.326690673828125	8.53271484375E-06	7.85943338996731E-05	269.159608320437	-1.617431640625	6.91650390625
0.324249267578125	7.720947265625E-06	7.89911500760354E-05	269.208436320314	-1.617431640625	6.91680908203125
0.321807861328125	7.9742431640625E-06	7.93743311078288E-05	269.257264320191	-1.61773681640625	6.91650390625
0.319366455078125	7.53173828125E-06	7.97528919065371E-05	269.306092320067	-1.61773681640625	6.9158935546875
0.316925048828125	7.3394775390625E-06	8.01159621914849E-05	269.354920319944	-1.61712646484375	6.9171142578125
0.314483642578125	7.3516845703125E-06	8.0474630522076E-05	269.403748319821	-1.6180419921875	6.91619873046875
0.312042236328125	6.7626953125E-06	8.08192198746838E-05	269.452576319698	-1.614990234375	6.9171142578125
0.309600830078125	7.1685791015625E-06	8.11593345133588E-05	269.501404319574	-1.6143798828125	6.91619873046875
0.307159423828125	6.3323974609375E-06	8.14889499451965E-05	269.550232319451	-1.614990234375	6.91680908203125
0.304718017578125	6.8115234375E-06	8.18098487798125E-05	269.599060319328	-1.61529541015625	6.9158935546875
0.302276611328125	6.0760498046875E-06	8.21244830149226E-05	269.647888319205	-1.61590576171875	6.91741943359375
0.299835205078125	6.2957763671875E-06	8.24265298433602E-05	269.696716319081	-1.61529541015625	6.91680908203125
0.297393798828125	5.9722900390625E-06	8.2726044638548E-05	269.745544318958	-1.617431640625	6.9158935546875
0.294952392578125	5.7647705078125E-06	8.30125864013098E-05	269.794372318835	-1.61773681640625	6.91680908203125
0.292510986328125	5.8837890625E-06	8.32969744806178E-05	269.843200318711	-1.6143798828125	6.915283203125
0.290069580078125	5.2642822265625E-06	8.35691462270916E-05	269.892028318588	-1.61529541015625	6.9171142578125
0.287628173828125	5.7220458984375E-06	8.38373671285808E-05	269.940856318465	-1.61285400390625	6.91619873046875
0.285186767578125	4.9041748046875E-06	8.40967986732721E-05	269.989684318342	-1.612548828125	6.91680908203125
0.282745361328125	5.3924560546875E-06	8.43481757328846E-05	270.038512318218	-1.612548828125	6.9158935546875
0.280303955078125	4.7332763671875E-06	8.45953836687841E-05	270.087340318095	-1.61224365234375	6.91650390625
0.277862548828125	4.9224853515625E-06	8.48311246954836E-05	270.136168317972	-1.61468505859375	6.91619873046875
0.275421142578125	4.681396484375E-06	8.50655924296007E-05	270.184996317848	-1.614990234375	6.91619873046875
0.272979736328125	4.4189453125E-06	8.52877710713074E-05	270.233824317725	-1.614990234375	6.9171142578125
0.270538330078125	4.6112060546875E-06	8.55082325870171E-05	270.282652317602	-1.61529541015625	6.9158935546875
0.268096923828125	3.9862060546875E-06	8.57181294122711E-05	270.331480317479	-1.612548828125	6.91680908203125
0.265655517578125	4.49462890625E-06	8.59251813380979E-05	270.380308317355	-1.6131591796875	6.91619873046875
0.263214111328125	3.68988037109375E-06	8.61249936860986E-05	270.429136317232	-1.612548828125	6.91650390625
0.260772705078125	4.17022705078125E-06	8.63168897922151E-05	270.477964317109	-1.6131591796875	6.9171142578125
0.258331298828125	3.5894775390625E-06	8.65063339006156E-05	270.526792316986	-1.612548828125	6.91650390625
0.255889892578125	3.73809814453125E-06	8.66852351464331E-05	270.575620316862	-1.6131591796875	6.91680908203125
0.253448486328125	3.58428955078125E-06	8.6863998149056E-05	270.624448316739	-1.6119384765625	6.91650390625
0.251007080078125	3.28826904296875E-06	8.70317890075967E-05	270.673276316616	-1.61224365234375	6.91680908203125
0.248565673828125	3.53729248046875E-06	8.71984302648343E-05	270.722104316492	-1.61376953125	6.91619873046875
0.246124267578125	2.8857421875E-06	8.73552417033352E-05	270.770932316369	-1.614990234375	6.917724609375
0.243682861328125	3.4259033203125E-06	8.75093319336884E-05	270.819760316246	-1.61590576171875	6.9158935546875
0.241241455078125	2.65655517578125E-06	8.76578269526362E-05	270.868588316123	-1.614990234375	6.917724609375
0.238800048828125	3.1158447265625E-06	8.77987549756654E-05	270.917416315999	-1.614990234375	6.91650390625
0.236358642578125	2.59124755859375E-06	8.7938089563977E-05	270.966244315876	-1.607666015625	6.91619873046875
0.233917236328125	2.7032470703125E-06	8.80673469509929E-05	271.015072315753	-1.607666015625	6.9171142578125
0.231475830078125	2.61199951171875E-06	8.81971136550419E-05	271.063900315629	-1.61224365234375	6.91619873046875
0.229034423828125	2.2772216796875E-06	8.83164830156602E-05	271.112728315506	-1.6131591796875	6.91680908203125
0.226593017578125	2.6129150390625E-06	8.84358669281937E-05	271.161556315383	-1.60675048828125	6.91619873046875
0.224151611328125	1.9256591796875E-06	8.85466724867001E-05	271.21038431526	-1.607666015625	6.91680908203125
0.221710205078125	2.48504638671875E-06	8.865435665939E-05	271.259212315136	-1.612548828125	6.91619873046875
0.219268798828125	1.73095703125E-06	8.87572823558003E-05	271.308040315013	-1.612548828125	6.9171142578125
0.216827392578125	2.17193603515625E-06	8.88525682967156E-05	271.35686831489	-1.61224365234375	6.91650390625
0.214385986328125	1.70867919921875E-06	8.89473158167675E-05	271.405696314766	-1.612548828125	6.91650390625
0.211944580078125	1.7767333984375E-06	8.90324081410654E-05	271.454524314643	-1.612548828125	6.91741943359375
0.209503173828125	1.74835205078125E-06	8.9118468167726E-05	271.50335231452	-1.61285400390625	6.91650390625
0.207061767578125	1.36688232421875E-06	8.9194523752667E-05	271.552180314397	-1.6131591796875	6.9171142578125
0.204620361328125	1.7413330078125E-06	8.92704047146253E-05	271.601008314273	-1.6131591796875	6.91650390625
0.202178955078125	1.0552978515625E-06	8.93386823008768E-05	271.64983631415	-1.612548828125	6.9171142578125
0.199737548828125	1.62139892578125E-06	8.94040349521674E-05	271.698664314027	-1.61224365234375	6.91680908203125
0.197296142578125	8.905029296875E-07	8.94653567229398E-05	271.747492313904	-1.61224365234375	6.91680908203125
