Potential applied (V)	WE(1).Current (A)	WE(1).Charge (C)	Time (s)	External(1).External 1 (V)	External(1).External 2 (V)
0.497589111328125	1.28082275390625E-05	0	135.921682656831	-0.975341796875	6.91925048828125
0.495147705078125	1.2841796875E-05	6.26219673449668E-07	135.970510656707	-0.97076416015625	6.91864013671875
0.492706298828125	1.17767333984375E-05	1.22725646178878E-06	136.019338656584	-0.97076416015625	6.91925048828125
0.490264892578125	1.226806640625E-05	1.81428617906931E-06	136.068166656461	-0.96923828125	6.9189453125
0.487823486328125	1.0980224609375E-05	2.38186999013124E-06	136.116994656338	-0.97015380859375	6.9195556640625
0.485382080078125	1.15570068359375E-05	2.93209382107307E-06	136.165822656214	-0.97015380859375	6.9183349609375
0.482940673828125	1.0479736328125E-05	3.47009904544393E-06	136.214650656091	-0.97015380859375	6.9189453125
0.480499267578125	1.0699462890625E-05	3.98716792915366E-06	136.263478655968	-0.9698486328125	6.9189453125
0.478057861328125	1.01776123046875E-05	4.49686103820568E-06	136.312306655845	-0.9698486328125	6.91864013671875
0.475616455078125	9.857177734375E-06	4.98599001730327E-06	136.361134655721	-0.97076416015625	6.91925048828125
0.473175048828125	9.912109375E-06	5.46863748240867E-06	136.409962655598	-0.97015380859375	6.91864013671875
0.470733642578125	9.0789794921875E-06	5.93228605794138E-06	136.458790655475	-0.97015380859375	6.9189453125
0.468292236328125	9.6160888671875E-06	6.38870733382646E-06	136.507618655351	-0.97076416015625	6.91864013671875
0.465850830078125	8.477783203125E-06	6.83045118421433E-06	136.556446655228	-0.970458984375	6.91925048828125
0.463409423828125	9.173583984375E-06	7.26139160178718E-06	136.605274655105	-0.97503662109375	6.91864013671875
0.460968017578125	8.09326171875E-06	7.68294466979569E-06	136.654102654982	-0.9747314453125	6.9189453125
0.458526611328125	8.5357666015625E-06	8.08892582426779E-06	136.702930654858	-0.97076416015625	6.9195556640625
0.456085205078125	7.94677734375E-06	8.49132993607782E-06	136.751758654735	-0.9698486328125	6.9189453125
0.453643798828125	7.8460693359375E-06	8.87689657247392E-06	136.800586654612	-0.97015380859375	6.91925048828125
0.451202392578125	7.8338623046875E-06	9.25970653042896E-06	136.849414654488	-0.97015380859375	6.9189453125
0.448760986328125	7.196044921875E-06	9.62664671533275E-06	136.898242654365	-0.97015380859375	6.9189453125
0.446319580078125	7.70263671875E-06	9.9903827504022E-06	136.947070654242	-0.970458984375	6.9189453125
0.443878173828125	6.671142578125E-06	1.03413049146184E-05	136.995898654119	-0.968017578125	6.91925048828125
0.441436767578125	7.4371337890625E-06	1.06857442006003E-05	137.044726653995	-0.96771240234375	6.9183349609375
0.438995361328125	6.3629150390625E-06	1.10226583274198E-05	137.093554653872	-0.96771240234375	6.91925048828125
0.436553955078125	6.9366455078125E-06	1.13473543024156E-05	137.142382653749	-0.9674072265625	6.91925048828125
0.434112548828125	6.280517578125E-06	1.16700375656364E-05	137.191210653625	-0.97564697265625	6.9183349609375
0.431671142578125	6.3720703125E-06	1.19789383461466E-05	137.240038653502	-0.97564697265625	6.91925048828125
0.429229736328125	6.2713623046875E-06	1.22876144814654E-05	137.288866653379	-0.97076416015625	6.9183349609375
0.426788330078125	5.7891845703125E-06	1.25820606626803E-05	137.337694653256	-0.97015380859375	6.9195556640625
0.424346923828125	6.219482421875E-06	1.28752408272703E-05	137.386522653132	-0.9710693359375	6.9183349609375
0.421905517578125	5.3131103515625E-06	1.3156796740077E-05	137.435350653009	-0.97015380859375	6.9189453125
0.419464111328125	6.0943603515625E-06	1.34352994791698E-05	137.484178652886	-0.97503662109375	6.9189453125
0.417022705078125	5.035400390625E-06	1.37070210257662E-05	137.533006652763	-0.97503662109375	6.9195556640625
0.414581298828125	5.7159423828125E-06	1.39695048346766E-05	137.581834652639	-0.96893310546875	6.9183349609375
0.412139892578125	4.98046875E-06	1.42306462294073E-05	137.630662652516	-0.96771240234375	6.91864013671875
0.409698486328125	5.2154541015625E-06	1.44795694723143E-05	137.679490652393	-0.9674072265625	6.9195556640625
0.407257080078125	5.035400390625E-06	1.47298342199065E-05	137.728318652269	-0.968017578125	6.91864013671875
0.404815673828125	4.69970703125E-06	1.49675070133526E-05	137.777146652146	-0.9698486328125	6.91925048828125
0.402374267578125	5.072021484375E-06	1.52060738400905E-05	137.825974652023	-0.97015380859375	6.9189453125
0.399932861328125	4.26025390625E-06	1.54339122673264E-05	137.8748026519	-0.96954345703125	6.91986083984375
0.397491455078125	5.0140380859375E-06	1.56603346113116E-05	137.923630651776	-0.968017578125	6.9189453125
0.395050048828125	3.9910888671875E-06	1.58801867655711E-05	137.972458651653	-0.96771240234375	6.9189453125
0.392608642578125	4.754638671875E-06	1.60937033797381E-05	138.02128665153	-0.96832275390625	6.9189453125
0.390167236328125	3.94287109375E-06	1.63060449267505E-05	138.070114651406	-0.968017578125	6.91925048828125
0.387725830078125	4.3121337890625E-06	1.65075834956951E-05	138.118942651283	-0.9710693359375	6.9189453125
0.385284423828125	4.04388427734375E-06	1.67115867952816E-05	138.16777065116	-0.97015380859375	6.91864013671875
0.382843017578125	3.8446044921875E-06	1.69041759363608E-05	138.216598651037	-0.968017578125	6.91925048828125
0.380401611328125	4.12078857421875E-06	1.70986440934939E-05	138.265426650913	-0.96832275390625	6.9189453125
0.377960205078125	3.42681884765625E-06	1.72829113580519E-05	138.31425465079	-0.96832275390625	6.91986083984375
0.375518798828125	4.14306640625E-06	1.74677225004416E-05	138.363082650667	-0.96771240234375	6.9183349609375
0.373077392578125	3.15032958984375E-06	1.76457833731547E-05	138.411910650544	-0.96710205078125	6.9195556640625
0.370635986328125	3.9544677734375E-06	1.7819238564698E-05	138.46073865042	-0.968017578125	6.91864013671875
0.368194580078125	3.09722900390625E-06	1.7991398635786E-05	138.509566650297	-0.9698486328125	6.9195556640625
0.365753173828125	3.58428955078125E-06	1.81545219675172E-05	138.558394650174	-0.97076416015625	6.91925048828125
0.363311767578125	3.21319580078125E-06	1.83204756467603E-05	138.60722265005	-0.9698486328125	6.91864013671875
0.360870361328125	3.15399169921875E-06	1.84759246621979E-05	138.656050649927	-0.970458984375	6.9195556640625
0.358428955078125	3.328857421875E-06	1.86341967491899E-05	138.704878649804	-0.97015380859375	6.91864013671875
0.355987548828125	2.738037109375E-06	1.87823134183418E-05	138.753706649681	-0.9698486328125	6.9195556640625
0.353546142578125	3.3929443359375E-06	1.89319962373702E-05	138.802534649557	-0.9649658203125	6.9183349609375
0.351104736328125	2.45574951171875E-06	1.90747850865591E-05	138.851362649434	-0.96527099609375	6.91925048828125
0.348663330078125	3.292236328125E-06	1.92151164810639E-05	138.900190649311	-0.968017578125	6.9189453125
0.346221923828125	2.37060546875E-06	1.93533687706804E-05	138.949018649187	-0.96771240234375	6.91925048828125
0.343780517578125	2.9638671875E-06	1.94836047739955E-05	138.997846649064	-0.96527099609375	6.91925048828125
0.341339111328125	2.4908447265625E-06	1.96167766262079E-05	139.046674648941	-0.96527099609375	6.91864013671875
0.338897705078125	2.56072998046875E-06	1.97401059267577E-05	139.095502648818	-0.968017578125	6.9195556640625
0.336456298828125	2.63641357421875E-06	1.9866989532602E-05	139.144330648694	-0.96771240234375	6.9189453125
