Potential applied (V)	WE(1).Current (A)	WE(1).Charge (C)	Time (s)	External(1).External 1 (V)	External(1).External 2 (V)
0.497589111328125	7.4462890625E-06	0	6.19613398435627	0.00428161621093751	6.94366455078125
0.495147705078125	7.87353515625E-06	3.74018156890088E-07	6.24496198423299	0.004412841796875	6.942138671875
0.492706298828125	6.6925048828125E-06	7.29633484297665E-07	6.29378998410971	0.00433349609375	6.943359375
0.490264892578125	7.2845458984375E-06	1.07086918887944E-06	6.34261798398643	0.00451049804687501	6.9427490234375
0.487823486328125	6.23779296875E-06	1.40100348744454E-06	6.39144598386315	0.004376220703125	6.94366455078125
0.485382080078125	6.57958984375E-06	1.71392707670748E-06	6.44027398373987	0.00440368652343751	6.94305419921875
0.482940673828125	6.0028076171875E-06	2.02111368707847E-06	6.48910198361659	0.00440063476562499	6.943359375
0.480499267578125	5.84716796875E-06	2.31041894949158E-06	6.53792998349331	0.00438537597656249	6.943359375
0.478057861328125	5.841064453125E-06	2.59577564065694E-06	6.58675798337003	0.0069000244140625	6.94244384765625
0.475616455078125	5.1605224609375E-06	2.86436829810555E-06	6.63558598324676	0.006927490234375	6.94366455078125
0.473175048828125	5.6488037109375E-06	3.1282670533983E-06	6.68441398312348	0.006976318359375	6.942138671875
0.470733642578125	4.6356201171875E-06	3.37935102834308E-06	6.7332419830002	0.00701293945312501	6.94305419921875
0.468292236328125	5.3466796875E-06	3.62305900125648E-06	6.78206998287692	0.00705566406249999	6.94244384765625
0.465850830078125	4.3304443359375E-06	3.85931616619928E-06	6.83089798275364	0.007000732421875	6.9427490234375
0.463409423828125	4.852294921875E-06	4.08350342695485E-06	6.87972598263036	0.0069915771484375	6.94305419921875
0.460968017578125	4.2449951171875E-06	4.3056047616119E-06	6.92855398250708	0.00696716308593751	6.9427490234375
0.458526611328125	4.278564453125E-06	4.51369896836695E-06	6.9773819823838	0.0068511962890625	6.94305419921875
0.456085205078125	4.2449951171875E-06	4.721793175122E-06	7.02620998226053	0.006927490234375	6.942138671875
0.453643798828125	3.741455078125E-06	4.91677428726689E-06	7.07503798213725	0.00440673828125	6.94305419921875
0.451202392578125	4.19342041015625E-06	5.11049665874452E-06	7.12386598201397	0.00443115234374999	6.94244384765625
0.448760986328125	3.3062744140625E-06	5.29359385836869E-06	7.17269398189069	0.00440063476562499	6.943359375
0.446319580078125	4.051513671875E-06	5.47322724742116E-06	7.22152198176741	0.004302978515625	6.9427490234375
0.443878173828125	3.07159423828125E-06	5.64713081985246E-06	7.27034998164413	0.00449218749999999	6.943359375
0.441436767578125	3.70330810546875E-06	5.81253289055894E-06	7.31917798152085	0.00428161621093751	6.94244384765625
0.438995361328125	3.0328369140625E-06	5.97698908677557E-06	7.36800598139757	0.004351806640625	6.94305419921875
0.436553955078125	3.23944091796875E-06	6.13012070971308E-06	7.41683398127429	0.0042266845703125	6.94305419921875
0.434112548828125	3.1048583984375E-06	6.28501038590912E-06	7.46566198115102	0.00687255859374999	6.94244384765625
0.431671142578125	2.7618408203125E-06	6.42823988528107E-06	7.51448998102774	0.00691833496093749	6.94305419921875
0.429229736328125	3.153076171875E-06	6.57264672554447E-06	7.56331798090446	0.0069305419921875	6.9427490234375
0.426788330078125	2.3712158203125E-06	6.70751660436508E-06	7.61214598078118	0.00690307617187499	6.943359375
0.424346923828125	3.11737060546875E-06	6.84151518726139E-06	7.6609739806579	0.009503173828125	6.9427490234375
0.421905517578125	2.14874267578125E-06	6.97008226779872E-06	7.70980198053462	0.009490966796875	6.9439697265625
0.419464111328125	2.87445068359375E-06	7.09271807863843E-06	7.75862998041134	0.0069091796875	6.9427490234375
0.417022705078125	2.1380615234375E-06	7.21509377399343E-06	7.80745798028806	0.0070220947265625	6.94305419921875
0.414581298828125	2.4755859375E-06	7.32773150957655E-06	7.85628598016478	0.0047637939453125	6.943359375
0.412139892578125	2.25830078125E-06	7.44330463930964E-06	7.90511398004151	0.00443115234374999	6.9427490234375
0.409698486328125	2.05810546875E-06	7.54868506191997E-06	7.95394197991823	0.00439453125	6.94366455078125
0.407257080078125	2.36236572265625E-06	7.65660661272705E-06	8.00276997979495	0.004290771484375	6.94244384765625
0.404815673828125	1.68792724609375E-06	7.75549051468261E-06	8.05159797967167	0.00426025390625	6.943359375
0.402374267578125	2.39593505859375E-06	7.85519387136446E-06	8.10042597954839	0.0069610595703125	6.9427490234375
0.399932861328125	1.46240234375E-06	7.94939114712179E-06	8.14925397942511	0.006866455078125	6.943359375
0.397491455078125	2.254638671875E-06	8.04013870947529E-06	8.19808197930183	0.00695190429687501	6.94305419921875
0.395050048828125	1.4447021484375E-06	8.13045517134015E-06	8.24690997917855	0.00693359374999999	6.9427490234375
0.392608642578125	1.9073486328125E-06	8.21229150460567E-06	8.29573797905528	0.006915283203125	6.9427490234375
0.390167236328125	1.57958984375E-06	8.29742202768102E-06	8.344565978932	0.0068389892578125	6.94305419921875
0.387725830078125	1.522216796875E-06	8.37314928503474E-06	8.39339397880872	0.0043487548828125	6.94244384765625
0.385284423828125	1.73187255859375E-06	8.45259455672931E-06	8.44222197868544	0.00446472167968751	6.9427490234375
0.382843017578125	1.15966796875E-06	8.52318862598622E-06	8.49104997856216	0.0043914794921875	6.94366455078125
0.380401611328125	1.8035888671875E-06	8.59553347254405E-06	8.53987797843888	0.00444946289062501	6.94244384765625
0.377960205078125	9.19189453125E-07	8.66200753080193E-06	8.5887059783156	0.0069915771484375	6.94366455078125
0.375518798828125	1.73370361328125E-06	8.72677537699929E-06	8.63753397819232	0.00693664550781251	6.94305419921875
